,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
49605,85357,BANKNIFTY29DEC2235700CE,BANKNIFTY,29DEC2022,3570000.000000,25,OPTIDX,NFO,5.000000
49606,86004,BANKNIFTY28SEP2348000PE,BANKNIFTY,28SEP2023,4800000.000000,25,OPTIDX,NFO,5.000000
49619,49592,FINNIFTY20DEC2219150CE,FINNIFTY,20DEC2022,1915000.000000,40,OPTIDX,NFO,5.000000
49629,49564,FINNIFTY20DEC2218850CE,FINNIFTY,20DEC2022,1885000.000000,40,OPTIDX,NFO,5.000000
49635,59741,FINNIFTY22NOV2220000PE,FINNIFTY,22NOV2022,2000000.000000,40,OPTIDX,NFO,5.000000
49668,44549,FINNIFTY13DEC2220100CE,FINNIFTY,13DEC2022,2010000.000000,40,OPTIDX,NFO,5.000000
49677,42224,BANKNIFTY10NOV2236200PE,BANKNIFTY,10NOV2022,3620000.000000,25,OPTIDX,NFO,5.000000
49682,50452,BANKNIFTY01DEC2240600CE,BANKNIFTY,01DEC2022,4060000.000000,25,OPTIDX,NFO,5.000000
49686,48672,FINNIFTY15NOV2218150PE,FINNIFTY,15NOV2022,1815000.000000,40,OPTIDX,NFO,5.000000
49688,60381,FINNIFTY22NOV2221700CE,FINNIFTY,22NOV2022,2170000.000000,40,OPTIDX,NFO,5.000000
49692,39605,FINNIFTY29NOV2216100CE,FINNIFTY,29NOV2022,1610000.000000,40,OPTIDX,NFO,5.000000
49698,45126,MIDCPNIFTY07NOV225500CE,MIDCPNIFTY,07NOV2022,550000.000000,75,OPTIDX,NFO,5.000000
49703,35106,BANKNIFTY29DEC2243500CE,BANKNIFTY,29DEC2022,4350000.000000,25,OPTIDX,NFO,5.000000
49707,40451,FINNIFTY06DEC2219900CE,FINNIFTY,06DEC2022,1990000.000000,40,OPTIDX,NFO,5.000000
49713,54254,MIDCPNIFTY31JAN235300PE,MIDCPNIFTY,31JAN2023,530000.000000,75,OPTIDX,NFO,5.000000
49727,46207,BANKNIFTY01DEC2237900CE,BANKNIFTY,01DEC2022,3790000.000000,25,OPTIDX,NFO,5.000000
49746,85539,BANKNIFTY29DEC2239500CE,BANKNIFTY,29DEC2022,3950000.000000,25,OPTIDX,NFO,5.000000
49760,38353,NIFTY03NOV2219800CE,NIFTY,03NOV2022,1980000.000000,50,OPTIDX,NFO,5.000000
49763,50479,BANKNIFTY01DEC2241000CE,BANKNIFTY,01DEC2022,4100000.000000,25,OPTIDX,NFO,5.000000
49765,39773,FINNIFTY06DEC2215500PE,FINNIFTY,06DEC2022,1550000.000000,40,OPTIDX,NFO,5.000000
49791,49288,BANKNIFTY03NOV2238600PE,BANKNIFTY,03NOV2022,3860000.000000,25,OPTIDX,NFO,5.000000
49801,48341,NIFTY10NOV2218450CE,NIFTY,10NOV2022,1845000.000000,50,OPTIDX,NFO,5.000000
49805,60945,NIFTY24NOV2215200PE,NIFTY,24NOV2022,1520000.000000,50,OPTIDX,NFO,5.000000
49807,40824,MIDCPNIFTY06DEC226650CE,MIDCPNIFTY,06DEC2022,665000.000000,75,OPTIDX,NFO,5.000000
49814,53882,FINNIFTY29NOV2218450CE,FINNIFTY,29NOV2022,1845000.000000,40,OPTIDX,NFO,5.000000
49820,57261,NIFTY30MAR2312000PE,NIFTY,30MAR2023,1200000.000000,50,OPTIDX,NFO,5.000000
49828,49914,NIFTY01DEC2216550PE,NIFTY,01DEC2022,1655000.000000,50,OPTIDX,NFO,5.000000
49829,51770,MIDCPNIFTY15NOV228300CE,MIDCPNIFTY,15NOV2022,830000.000000,75,OPTIDX,NFO,5.000000
49830,37997,NIFTY03NOV2217400PE,NIFTY,03NOV2022,1740000.000000,50,OPTIDX,NFO,5.000000
49849,40922,MIDCPNIFTY06DEC228050PE,MIDCPNIFTY,06DEC2022,805000.000000,75,OPTIDX,NFO,5.000000
49863,37909,NIFTY03NOV2216500CE,NIFTY,03NOV2022,1650000.000000,50,OPTIDX,NFO,5.000000
49868,54401,MIDCPNIFTY31JAN237050PE,MIDCPNIFTY,31JAN2023,705000.000000,75,OPTIDX,NFO,5.000000
49871,49488,FINNIFTY20DEC2218500CE,FINNIFTY,20DEC2022,1850000.000000,40,OPTIDX,NFO,5.000000
49875,38258,NIFTY03NOV2218700CE,NIFTY,03NOV2022,1870000.000000,50,OPTIDX,NFO,5.000000
49886,42968,NIFTY08DEC2219650CE,NIFTY,08DEC2022,1965000.000000,50,OPTIDX,NFO,5.000000
49897,44340,FINNIFTY07NOV2214000CE,FINNIFTY,07NOV2022,1400000.000000,40,OPTIDX,NFO,5.000000
49914,49481,FINNIFTY20DEC2218400PE,FINNIFTY,20DEC2022,1840000.000000,40,OPTIDX,NFO,5.000000
49921,46713,BANKNIFTY17NOV2238100PE,BANKNIFTY,17NOV2022,3810000.000000,25,OPTIDX,NFO,5.000000
49932,55365,NIFTY17NOV2219150PE,NIFTY,17NOV2022,1915000.000000,50,OPTIDX,NFO,5.000000
49937,71516,NIFTY24JUN2710000PE,NIFTY,24JUN2027,1000000.000000,50,OPTIDX,NFO,5.000000
49940,50365,BANKNIFTY01DEC2238400PE,BANKNIFTY,01DEC2022,3840000.000000,25,OPTIDX,NFO,5.000000
49946,45217,MIDCPNIFTY07NOV226650CE,MIDCPNIFTY,07NOV2022,665000.000000,75,OPTIDX,NFO,5.000000
49959,45183,MIDCPNIFTY13DEC228300CE,MIDCPNIFTY,13DEC2022,830000.000000,75,OPTIDX,NFO,5.000000
49964,55109,NIFTY29DEC2218000CE,NIFTY,29DEC2022,1800000.000000,50,OPTIDX,NFO,5.000000
49980,49328,BANKNIFTY03NOV2239500CE,BANKNIFTY,03NOV2022,3950000.000000,25,OPTIDX,NFO,5.000000
49995,60721,BANKNIFTY24NOV2241300PE,BANKNIFTY,24NOV2022,4130000.000000,25,OPTIDX,NFO,5.000000
50010,84607,MIDCPNIFTY27DEC226650PE,MIDCPNIFTY,27DEC2022,665000.000000,75,OPTIDX,NFO,5.000000
50011,49850,NIFTY01DEC2215700CE,NIFTY,01DEC2022,1570000.000000,50,OPTIDX,NFO,5.000000
50012,55914,NIFTY25JAN2318450CE,NIFTY,25JAN2023,1845000.000000,50,OPTIDX,NFO,5.000000
50021,44723,FINNIFTY07NOV2217600PE,FINNIFTY,07NOV2022,1760000.000000,40,OPTIDX,NFO,5.000000
50029,59787,FINNIFTY22NOV2220700PE,FINNIFTY,22NOV2022,2070000.000000,40,OPTIDX,NFO,5.000000
50031,44281,FINNIFTY07NOV2212700PE,FINNIFTY,07NOV2022,1270000.000000,40,OPTIDX,NFO,5.000000
50048,42887,NIFTY08DEC2218600CE,NIFTY,08DEC2022,1860000.000000,50,OPTIDX,NFO,5.000000
50051,55019,NIFTY17NOV2217850PE,NIFTY,17NOV2022,1785000.000000,50,OPTIDX,NFO,5.000000
50054,47047,NIFTY15DEC2215850CE,NIFTY,15DEC2022,1585000.000000,50,OPTIDX,NFO,5.000000
50056,51613,MIDCPNIFTY15NOV225450PE,MIDCPNIFTY,15NOV2022,545000.000000,75,OPTIDX,NFO,5.000000
50106,68516,MIDCPNIFTY22NOV226350PE,MIDCPNIFTY,22NOV2022,635000.000000,75,OPTIDX,NFO,5.000000
50116,60256,MIDCPNIFTY01NOV228000CE,MIDCPNIFTY,01NOV2022,800000.000000,75,OPTIDX,NFO,5.000000
50134,48184,NIFTY10NOV2217300CE,NIFTY,10NOV2022,1730000.000000,50,OPTIDX,NFO,5.000000
50136,40683,BANKNIFTY01DEC2235500CE,BANKNIFTY,01DEC2022,3550000.000000,25,OPTIDX,NFO,5.000000
50140,46992,NIFTY15DEC2215100PE,NIFTY,15DEC2022,1510000.000000,50,OPTIDX,NFO,5.000000
50157,58625,NIFTY25JUN2612000PE,NIFTY,25JUN2026,1200000.000000,50,OPTIDX,NFO,5.000000
50165,46679,BANKNIFTY17NOV2236900PE,BANKNIFTY,17NOV2022,3690000.000000,25,OPTIDX,NFO,5.000000
50168,49924,NIFTY01DEC2216750PE,NIFTY,01DEC2022,1675000.000000,50,OPTIDX,NFO,5.000000
50176,39966,NIFTY29DEC2219000PE,NIFTY,29DEC2022,1900000.000000,50,OPTIDX,NFO,5.000000
50177,42891,NIFTY08DEC2218650PE,NIFTY,08DEC2022,1865000.000000,50,OPTIDX,NFO,5.000000
50190,49048,BANKNIFTY03NOV2232000PE,BANKNIFTY,03NOV2022,3200000.000000,25,OPTIDX,NFO,5.000000
50191,54131,FINNIFTY31JAN2321200CE,FINNIFTY,31JAN2023,2120000.000000,40,OPTIDX,NFO,5.000000
50198,44386,FINNIFTY13DEC2216000PE,FINNIFTY,13DEC2022,1600000.000000,40,OPTIDX,NFO,5.000000
50202,49258,FINNIFTY20DEC2215000CE,FINNIFTY,20DEC2022,1500000.000000,40,OPTIDX,NFO,5.000000
50205,48183,NIFTY10NOV2217250PE,NIFTY,10NOV2022,1725000.000000,50,OPTIDX,NFO,5.000000
50220,84260,FINNIFTY27DEC2217900PE,FINNIFTY,27DEC2022,1790000.000000,40,OPTIDX,NFO,5.000000
50222,49683,FINNIFTY20DEC2220300CE,FINNIFTY,20DEC2022,2030000.000000,40,OPTIDX,NFO,5.000000
50223,86730,NIFTY28SEP2313000PE,NIFTY,28SEP2023,1300000.000000,50,OPTIDX,NFO,5.000000
50279,60923,NIFTY24NOV2214850PE,NIFTY,24NOV2022,1485000.000000,50,OPTIDX,NFO,5.000000
50288,39734,FINNIFTY29NOV2217700PE,FINNIFTY,29NOV2022,1770000.000000,40,OPTIDX,NFO,5.000000
50292,50123,NIFTY01DEC2219650PE,NIFTY,01DEC2022,1965000.000000,50,OPTIDX,NFO,5.000000
50299,50134,MIDCPNIFTY20DEC226950CE,MIDCPNIFTY,20DEC2022,695000.000000,75,OPTIDX,NFO,5.000000
50316,85959,BANKNIFTY29DEC2244500CE,BANKNIFTY,29DEC2022,4450000.000000,25,OPTIDX,NFO,5.000000
50320,60003,FINNIFTY01NOV2219000CE,FINNIFTY,01NOV2022,1900000.000000,40,OPTIDX,NFO,5.000000
50322,55887,NIFTY25JAN2317800PE,NIFTY,25JAN2023,1780000.000000,50,OPTIDX,NFO,5.000000
50327,48448,NIFTY10NOV2219150PE,NIFTY,10NOV2022,1915000.000000,50,OPTIDX,NFO,5.000000
50331,46765,BANKNIFTY17NOV2240300CE,BANKNIFTY,17NOV2022,4030000.000000,25,OPTIDX,NFO,5.000000
50332,50421,BANKNIFTY01DEC2240200PE,BANKNIFTY,01DEC2022,4020000.000000,25,OPTIDX,NFO,5.000000
50338,45276,MIDCPNIFTY07NOV227150PE,MIDCPNIFTY,07NOV2022,715000.000000,75,OPTIDX,NFO,5.000000
50344,59973,FINNIFTY01NOV2217500CE,FINNIFTY,01NOV2022,1750000.000000,40,OPTIDX,NFO,5.000000
50348,45457,BANKNIFTY01DEC2237100PE,BANKNIFTY,01DEC2022,3710000.000000,25,OPTIDX,NFO,5.000000
50357,49873,NIFTY01DEC2216050CE,NIFTY,01DEC2022,1605000.000000,50,OPTIDX,NFO,5.000000
50362,40826,MIDCPNIFTY06DEC226700CE,MIDCPNIFTY,06DEC2022,670000.000000,75,OPTIDX,NFO,5.000000
50363,45565,MIDCPNIFTY07NOV228850CE,MIDCPNIFTY,07NOV2022,885000.000000,75,OPTIDX,NFO,5.000000
50371,55496,BANKNIFTY25JAN2341800CE,BANKNIFTY,25JAN2023,4180000.000000,25,OPTIDX,NFO,5.000000
50386,84338,FINNIFTY27DEC2221700PE,FINNIFTY,27DEC2022,2170000.000000,40,OPTIDX,NFO,5.000000
50402,48311,FINNIFTY01NOV2217150PE,FINNIFTY,01NOV2022,1715000.000000,40,OPTIDX,NFO,5.000000
50405,51745,MIDCPNIFTY15NOV227800PE,MIDCPNIFTY,15NOV2022,780000.000000,75,OPTIDX,NFO,5.000000
50406,53873,FINNIFTY29NOV2218150PE,FINNIFTY,29NOV2022,1815000.000000,40,OPTIDX,NFO,5.000000
50447,44503,FINNIFTY13DEC2219000CE,FINNIFTY,13DEC2022,1900000.000000,40,OPTIDX,NFO,5.000000
50457,48953,FINNIFTY06DEC2217450PE,FINNIFTY,06DEC2022,1745000.000000,40,OPTIDX,NFO,5.000000
50458,45108,MIDCPNIFTY07NOV225350PE,MIDCPNIFTY,07NOV2022,535000.000000,75,OPTIDX,NFO,5.000000
50461,86477,NIFTY29DEC2218700PE,NIFTY,29DEC2022,1870000.000000,50,OPTIDX,NFO,5.000000
50474,59992,FINNIFTY01NOV2218400PE,FINNIFTY,01NOV2022,1840000.000000,40,OPTIDX,NFO,5.000000
50483,55347,BANKNIFTY25JAN2337600PE,BANKNIFTY,25JAN2023,3760000.000000,25,OPTIDX,NFO,5.000000
50489,49757,NIFTY29DEC2211500CE,NIFTY,29DEC2022,1150000.000000,50,OPTIDX,NFO,5.000000
50491,60287,MIDCPNIFTY01NOV228700PE,MIDCPNIFTY,01NOV2022,870000.000000,75,OPTIDX,NFO,5.000000
50499,42979,NIFTY08DEC2219800CE,NIFTY,08DEC2022,1980000.000000,50,OPTIDX,NFO,5.000000
50511,60213,MIDCPNIFTY01NOV226900PE,MIDCPNIFTY,01NOV2022,690000.000000,75,OPTIDX,NFO,5.000000
50516,50693,BANKNIFTY01DEC2244000PE,BANKNIFTY,01DEC2022,4400000.000000,25,OPTIDX,NFO,5.000000
50522,47029,NIFTY15DEC2215550CE,NIFTY,15DEC2022,1555000.000000,50,OPTIDX,NFO,5.000000
50524,45074,MIDCPNIFTY13DEC226800PE,MIDCPNIFTY,13DEC2022,680000.000000,75,OPTIDX,NFO,5.000000
50534,48324,FINNIFTY01NOV2217550CE,FINNIFTY,01NOV2022,1755000.000000,40,OPTIDX,NFO,5.000000
50537,42617,NIFTY08DEC2215300CE,NIFTY,08DEC2022,1530000.000000,50,OPTIDX,NFO,5.000000
50543,61341,NIFTY24NOV2217600CE,NIFTY,24NOV2022,1760000.000000,50,OPTIDX,NFO,5.000000
50548,61086,NIFTY24NOV2216250CE,NIFTY,24NOV2022,1625000.000000,50,OPTIDX,NFO,5.000000
50557,39267,FINNIFTY29NOV2214300CE,FINNIFTY,29NOV2022,1430000.000000,40,OPTIDX,NFO,5.000000
50563,40862,MIDCPNIFTY06DEC227400PE,MIDCPNIFTY,06DEC2022,740000.000000,75,OPTIDX,NFO,5.000000
50585,85766,BANKNIFTY29DEC2240300PE,BANKNIFTY,29DEC2022,4030000.000000,25,OPTIDX,NFO,5.000000
50595,39549,FINNIFTY06DEC2212400CE,FINNIFTY,06DEC2022,1240000.000000,40,OPTIDX,NFO,5.000000
50625,40272,MIDCPNIFTY29NOV226300PE,MIDCPNIFTY,29NOV2022,630000.000000,75,OPTIDX,NFO,5.000000
50630,49931,NIFTY01DEC2216900CE,NIFTY,01DEC2022,1690000.000000,50,OPTIDX,NFO,5.000000
50637,54250,MIDCPNIFTY31JAN235200PE,MIDCPNIFTY,31JAN2023,520000.000000,75,OPTIDX,NFO,5.000000
50641,51031,NIFTY22DEC2217300PE,NIFTY,22DEC2022,1730000.000000,50,OPTIDX,NFO,5.000000
50648,84214,FINNIFTY27DEC2216000PE,FINNIFTY,27DEC2022,1600000.000000,40,OPTIDX,NFO,5.000000
50663,39712,FINNIFTY29NOV2217100CE,FINNIFTY,29NOV2022,1710000.000000,40,OPTIDX,NFO,5.000000
50669,51985,FINNIFTY01NOV2213400PE,FINNIFTY,01NOV2022,1340000.000000,40,OPTIDX,NFO,5.000000
50705,48652,FINNIFTY15NOV2217550PE,FINNIFTY,15NOV2022,1755000.000000,40,OPTIDX,NFO,5.000000
50711,44297,FINNIFTY13DEC2213500PE,FINNIFTY,13DEC2022,1350000.000000,40,OPTIDX,NFO,5.000000
50719,59879,FINNIFTY01NOV2216800CE,FINNIFTY,01NOV2022,1680000.000000,40,OPTIDX,NFO,5.000000
50723,40360,FINNIFTY06DEC2219200PE,FINNIFTY,06DEC2022,1920000.000000,40,OPTIDX,NFO,5.000000
50724,51761,MIDCPNIFTY15NOV228050PE,MIDCPNIFTY,15NOV2022,805000.000000,75,OPTIDX,NFO,5.000000
50726,49868,NIFTY01DEC2215950CE,NIFTY,01DEC2022,1595000.000000,50,OPTIDX,NFO,5.000000
50732,49245,FINNIFTY20DEC2214600PE,FINNIFTY,20DEC2022,1460000.000000,40,OPTIDX,NFO,5.000000
50740,42622,NIFTY08DEC2215350PE,NIFTY,08DEC2022,1535000.000000,50,OPTIDX,NFO,5.000000
50746,44458,FINNIFTY13DEC2218000CE,FINNIFTY,13DEC2022,1800000.000000,40,OPTIDX,NFO,5.000000
50754,54118,FINNIFTY31JAN2320700PE,FINNIFTY,31JAN2023,2070000.000000,40,OPTIDX,NFO,5.000000
50755,42919,NIFTY08DEC2219000CE,NIFTY,08DEC2022,1900000.000000,50,OPTIDX,NFO,5.000000
50757,55788,NIFTY25JAN2316850PE,NIFTY,25JAN2023,1685000.000000,50,OPTIDX,NFO,5.000000
50766,47890,NIFTY10NOV2215650PE,NIFTY,10NOV2022,1565000.000000,50,OPTIDX,NFO,5.000000
50771,55441,BANKNIFTY25JAN2340100PE,BANKNIFTY,25JAN2023,4010000.000000,25,OPTIDX,NFO,5.000000
50773,45065,MIDCPNIFTY13DEC226700CE,MIDCPNIFTY,13DEC2022,670000.000000,75,OPTIDX,NFO,5.000000
50774,47059,NIFTY15DEC2215950CE,NIFTY,15DEC2022,1595000.000000,50,OPTIDX,NFO,5.000000
50775,85996,BANKNIFTY28SEP2342000PE,BANKNIFTY,28SEP2023,4200000.000000,25,OPTIDX,NFO,5.000000
50799,49613,BANKNIFTY03NOV2243000PE,BANKNIFTY,03NOV2022,4300000.000000,25,OPTIDX,NFO,5.000000
50801,68614,MIDCPNIFTY22NOV227950CE,MIDCPNIFTY,22NOV2022,795000.000000,75,OPTIDX,NFO,5.000000
50802,39628,FINNIFTY06DEC2213700PE,FINNIFTY,06DEC2022,1370000.000000,40,OPTIDX,NFO,5.000000
50807,45211,MIDCPNIFTY07NOV226550CE,MIDCPNIFTY,07NOV2022,655000.000000,75,OPTIDX,NFO,5.000000
50810,54471,MIDCPNIFTY31JAN238300CE,MIDCPNIFTY,31JAN2023,830000.000000,75,OPTIDX,NFO,5.000000
50817,42703,NIFTY08DEC2216350CE,NIFTY,08DEC2022,1635000.000000,50,OPTIDX,NFO,5.000000
50834,49391,FINNIFTY20DEC2217150PE,FINNIFTY,20DEC2022,1715000.000000,40,OPTIDX,NFO,5.000000
50836,39971,NIFTY27JUN2419000CE,NIFTY,27JUN2024,1900000.000000,50,OPTIDX,NFO,5.000000
50843,45400,MIDCPNIFTY07NOV227950PE,MIDCPNIFTY,07NOV2022,795000.000000,75,OPTIDX,NFO,5.000000
50846,50226,FINNIFTY01NOV2213300PE,FINNIFTY,01NOV2022,1330000.000000,40,OPTIDX,NFO,5.000000
50852,49611,FINNIFTY20DEC2219250PE,FINNIFTY,20DEC2022,1925000.000000,40,OPTIDX,NFO,5.000000
50855,44913,FINNIFTY07NOV2221800CE,FINNIFTY,07NOV2022,2180000.000000,40,OPTIDX,NFO,5.000000
50858,38018,NIFTY03NOV2217650CE,NIFTY,03NOV2022,1765000.000000,50,OPTIDX,NFO,5.000000
50871,48148,NIFTY10NOV2217050PE,NIFTY,10NOV2022,1705000.000000,50,OPTIDX,NFO,5.000000
50875,44596,FINNIFTY13DEC2220800CE,FINNIFTY,13DEC2022,2080000.000000,40,OPTIDX,NFO,5.000000
50888,49367,FINNIFTY20DEC2216900CE,FINNIFTY,20DEC2022,1690000.000000,40,OPTIDX,NFO,5.000000
50891,40910,MIDCPNIFTY06DEC227850PE,MIDCPNIFTY,06DEC2022,785000.000000,75,OPTIDX,NFO,5.000000
50894,42307,BANKNIFTY10NOV2238000PE,BANKNIFTY,10NOV2022,3800000.000000,25,OPTIDX,NFO,5.000000
50898,55329,BANKNIFTY25JAN2335000PE,BANKNIFTY,25JAN2023,3500000.000000,25,OPTIDX,NFO,5.000000
50903,37935,NIFTY03NOV2216800PE,NIFTY,03NOV2022,1680000.000000,50,OPTIDX,NFO,5.000000
50923,60359,FINNIFTY22NOV2221300CE,FINNIFTY,22NOV2022,2130000.000000,40,OPTIDX,NFO,5.000000
50936,86340,NIFTY29DEC2216350CE,NIFTY,29DEC2022,1635000.000000,50,OPTIDX,NFO,5.000000
50955,44902,FINNIFTY07NOV2221400PE,FINNIFTY,07NOV2022,2140000.000000,40,OPTIDX,NFO,5.000000
50966,60813,BANKNIFTY24NOV2242900PE,BANKNIFTY,24NOV2022,4290000.000000,25,OPTIDX,NFO,5.000000
50968,50425,BANKNIFTY01DEC2240400CE,BANKNIFTY,01DEC2022,4040000.000000,25,OPTIDX,NFO,5.000000
50986,50457,BANKNIFTY01DEC2240800PE,BANKNIFTY,01DEC2022,4080000.000000,25,OPTIDX,NFO,5.000000
50990,60449,BANKNIFTY24NOV2234000PE,BANKNIFTY,24NOV2022,3400000.000000,25,OPTIDX,NFO,5.000000
50993,42521,BANKNIFTY10NOV2245000CE,BANKNIFTY,10NOV2022,4500000.000000,25,OPTIDX,NFO,5.000000
51002,49163,FINNIFTY13DEC2217950CE,FINNIFTY,13DEC2022,1795000.000000,40,OPTIDX,NFO,5.000000
51010,70384,MIDCPNIFTY22NOV228450CE,MIDCPNIFTY,22NOV2022,845000.000000,75,OPTIDX,NFO,5.000000
51018,55720,NIFTY25JAN2316300PE,NIFTY,25JAN2023,1630000.000000,50,OPTIDX,NFO,5.000000
51032,39688,FINNIFTY06DEC2214500CE,FINNIFTY,06DEC2022,1450000.000000,40,OPTIDX,NFO,5.000000
51051,49335,BANKNIFTY03NOV2239700PE,BANKNIFTY,03NOV2022,3970000.000000,25,OPTIDX,NFO,5.000000
51082,37756,NIFTY28DEC2313000PE,NIFTY,28DEC2023,1300000.000000,50,OPTIDX,NFO,5.000000
51088,56400,FINNIFTY01NOV2213900PE,FINNIFTY,01NOV2022,1390000.000000,40,OPTIDX,NFO,5.000000
51093,85188,BANKNIFTY29DEC2232500CE,BANKNIFTY,29DEC2022,3250000.000000,25,OPTIDX,NFO,5.000000
51096,50424,BANKNIFTY01DEC2240300PE,BANKNIFTY,01DEC2022,4030000.000000,25,OPTIDX,NFO,5.000000
51098,39586,FINNIFTY29NOV2215700PE,FINNIFTY,29NOV2022,1570000.000000,40,OPTIDX,NFO,5.000000
51102,51757,MIDCPNIFTY15NOV228000CE,MIDCPNIFTY,15NOV2022,800000.000000,75,OPTIDX,NFO,5.000000
51118,40107,FINNIFTY06DEC2217500PE,FINNIFTY,06DEC2022,1750000.000000,40,OPTIDX,NFO,5.000000
51125,59543,FINNIFTY22NOV2217100PE,FINNIFTY,22NOV2022,1710000.000000,40,OPTIDX,NFO,5.000000
51133,54266,NIFTY17NOV2215050PE,NIFTY,17NOV2022,1505000.000000,50,OPTIDX,NFO,5.000000
51142,46203,BANKNIFTY01DEC2237800CE,BANKNIFTY,01DEC2022,3780000.000000,25,OPTIDX,NFO,5.000000
51157,40131,FINNIFTY06DEC2217700PE,FINNIFTY,06DEC2022,1770000.000000,40,OPTIDX,NFO,5.000000
51165,37723,NIFTY27JUN2423000PE,NIFTY,27JUN2024,2300000.000000,50,OPTIDX,NFO,5.000000
51174,54050,FINNIFTY31JAN2317800PE,FINNIFTY,31JAN2023,1780000.000000,40,OPTIDX,NFO,5.000000
51175,39576,FINNIFTY06DEC2212800CE,FINNIFTY,06DEC2022,1280000.000000,40,OPTIDX,NFO,5.000000
51185,42296,BANKNIFTY10NOV2237700CE,BANKNIFTY,10NOV2022,3770000.000000,25,OPTIDX,NFO,5.000000
51188,48023,NIFTY10NOV2216300CE,NIFTY,10NOV2022,1630000.000000,50,OPTIDX,NFO,5.000000
51189,39537,FINNIFTY29NOV2215400PE,FINNIFTY,29NOV2022,1540000.000000,40,OPTIDX,NFO,5.000000
51195,38282,NIFTY03NOV2219050PE,NIFTY,03NOV2022,1905000.000000,50,OPTIDX,NFO,5.000000
51200,84600,MIDCPNIFTY27DEC226500CE,MIDCPNIFTY,27DEC2022,650000.000000,75,OPTIDX,NFO,5.000000
51207,39514,FINNIFTY29NOV2215300CE,FINNIFTY,29NOV2022,1530000.000000,40,OPTIDX,NFO,5.000000
51212,49704,BANKNIFTY03NOV2245000CE,BANKNIFTY,03NOV2022,4500000.000000,25,OPTIDX,NFO,5.000000
51217,71539,NIFTY24JUN2714000PE,NIFTY,24JUN2027,1400000.000000,50,OPTIDX,NFO,5.000000
51219,39156,FINNIFTY29NOV2213800PE,FINNIFTY,29NOV2022,1380000.000000,40,OPTIDX,NFO,5.000000
51223,53857,FINNIFTY29NOV2217450CE,FINNIFTY,29NOV2022,1745000.000000,40,OPTIDX,NFO,5.000000
51224,46551,BANKNIFTY17NOV2230500PE,BANKNIFTY,17NOV2022,3050000.000000,25,OPTIDX,NFO,5.000000
51231,55660,NIFTY25JAN2315500PE,NIFTY,25JAN2023,1550000.000000,50,OPTIDX,NFO,5.000000
51238,55484,NIFTY17NOV2219350CE,NIFTY,17NOV2022,1935000.000000,50,OPTIDX,NFO,5.000000
51255,49400,FINNIFTY20DEC2217300CE,FINNIFTY,20DEC2022,1730000.000000,40,OPTIDX,NFO,5.000000
51259,51393,FINNIFTY15NOV2219100CE,FINNIFTY,15NOV2022,1910000.000000,40,OPTIDX,NFO,5.000000
51261,35022,BANKNIFTY29DEC2241700CE,BANKNIFTY,29DEC2022,4170000.000000,25,OPTIDX,NFO,5.000000
51265,49750,FINNIFTY20DEC2221200PE,FINNIFTY,20DEC2022,2120000.000000,40,OPTIDX,NFO,5.000000
51266,39715,FINNIFTY29NOV2217100PE,FINNIFTY,29NOV2022,1710000.000000,40,OPTIDX,NFO,5.000000
51279,55704,NIFTY17NOV2219600PE,NIFTY,17NOV2022,1960000.000000,50,OPTIDX,NFO,5.000000
51287,60550,BANKNIFTY24NOV2237600PE,BANKNIFTY,24NOV2022,3760000.000000,25,OPTIDX,NFO,5.000000
51300,49720,NIFTY29DEC2211300PE,NIFTY,29DEC2022,1130000.000000,50,OPTIDX,NFO,5.000000
51301,43373,NIFTY29DEC2214000PE,NIFTY,29DEC2022,1400000.000000,50,OPTIDX,NFO,5.000000
51307,49591,FINNIFTY20DEC2219100PE,FINNIFTY,20DEC2022,1910000.000000,40,OPTIDX,NFO,5.000000
51311,44871,MIDCPNIFTY13DEC225250PE,MIDCPNIFTY,13DEC2022,525000.000000,75,OPTIDX,NFO,5.000000
51324,41590,FINNIFTY01NOV2212600CE,FINNIFTY,01NOV2022,1260000.000000,40,OPTIDX,NFO,5.000000
51342,51589,MIDCPNIFTY15NOV225000CE,MIDCPNIFTY,15NOV2022,500000.000000,75,OPTIDX,NFO,5.000000
51362,40559,MIDCPNIFTY29NOV228850PE,MIDCPNIFTY,29NOV2022,885000.000000,75,OPTIDX,NFO,5.000000
51363,50205,MIDCPNIFTY20DEC228000CE,MIDCPNIFTY,20DEC2022,800000.000000,75,OPTIDX,NFO,5.000000
51369,47696,NIFTY10NOV2215300CE,NIFTY,10NOV2022,1530000.000000,50,OPTIDX,NFO,5.000000
51376,59884,FINNIFTY01NOV2217000PE,FINNIFTY,01NOV2022,1700000.000000,40,OPTIDX,NFO,5.000000
51415,59990,FINNIFTY01NOV2218300PE,FINNIFTY,01NOV2022,1830000.000000,40,OPTIDX,NFO,5.000000
51434,60468,BANKNIFTY24NOV2235700PE,BANKNIFTY,24NOV2022,3570000.000000,25,OPTIDX,NFO,5.000000
51449,85363,BANKNIFTY29DEC2235900PE,BANKNIFTY,29DEC2022,3590000.000000,25,OPTIDX,NFO,5.000000
51451,85356,BANKNIFTY29DEC2235600PE,BANKNIFTY,29DEC2022,3560000.000000,25,OPTIDX,NFO,5.000000
